Sales_Key,Order_ID,Order_Line_ID,Order_Date,Year,Quarter,Month,Month_Name,Region,Country,State,City,Product,Category,Sub_Category,Unit_Cost,Unit_Price,Customer,Segment,Customer_Rating,Customer_Key,Salesperson,Salesperson_Key,Channel,Quantity,Sales_Amount,Discount_Amount,Cost_Amount,Profit_Amount,Shipping_Cost,Net_Revenue,Payment_Mode,Is_Returned
43512,ORD-2025-027821,1,2025-06-02,2025,Q2,6,June,East,India,West Bengal,Kolkata,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Anna Evans,SMB,4.2,1484,Diane Smith,92.0,Retail Store,1,4839.81,286.47,2463.14,2090.2,10.72,4553.34,Credit Card,0
43766,ORD-2023-027982,2,2023-12-10,2023,Q4,12,December,North,India,Punjab,Chandigarh,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Vanessa Zimmerman,Corporate,4.0,2610,Alison Delacruz,48.0,Marketplace,10,46969.25,14123.05,24631.4,8214.8,35.45,32846.2,Credit Card,0
44040,ORD-2023-028156,1,2023-09-20,2023,Q3,9,September,East,India,West Bengal,Kolkata,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Rodney Duran,Corporate,3.1,3765,Noah Briggs,64.0,Distributor,3,14323.05,1749.42,7389.42,5184.21,9.2,12573.63,Credit Card,0
44117,ORD-2022-028207,1,2022-05-29,2022,Q2,5,May,South,India,Tamil Nadu,Chennai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Jason Jenkins,Consumer,4.1,3057,Garrett Thomas,26.0,Retail Store,4,19258.06,641.76,9852.56,8763.74,8.15,18616.300000000003,UPI,0
44201,ORD-2024-028257,2,2024-11-23,2024,Q4,11,November,West,India,Maharashtra,Mumbai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Lisa Campbell,Consumer,3.6,6572,,,Online,2,9588.11,947.16,4926.28,3714.67,10.34,8640.95,Credit Card,0
44204,ORD-2024-028258,1,2024-10-22,2024,Q4,10,October,South,India,Tamil Nadu,Chennai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Lisa Martin,Consumer,3.7,3211,,,Online,1,4726.43,652.87,2463.14,1610.42,12.61,4073.5600000000004,Wire Transfer,1
44570,ORD-2022-028483,1,2022-04-30,2022,Q2,4,April,South,India,Karnataka,Bengaluru,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Kelly Sims,SMB,3.7,5,Nicole Baker,6.0,Distributor,3,14226.92,1278.76,7389.42,5558.74,11.44,12948.16,UPI,0
44617,ORD-2023-028509,2,2023-11-14,2023,Q4,11,November,South,India,Tamil Nadu,Chennai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Daniel Bush,Consumer,3.9,435,,,Online,2,9624.23,944.74,4926.28,3753.21,10.86,8679.49,UPI,0
45032,ORD-2025-028769,3,2025-10-30,2025,Q4,10,October,South,India,Telangana,Hyderabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Christopher Garcia,Corporate,4.6,6439,,,Online,2,9576.28,927.72,4926.28,3722.28,11.01,8648.560000000001,UPI,0
46027,ORD-2025-029398,1,2025-02-15,2025,Q1,2,February,West,India,Madhya Pradesh,Indore,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Heather Smith,Consumer,3.7,5475,,,Marketplace,4,19149.44,2979.07,9852.56,6317.81,30.54,16170.369999999999,UPI,0
46093,ORD-2022-029441,1,2022-07-18,2022,Q3,7,July,West,India,Maharashtra,Pune,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Robert Martin,Corporate,3.0,3734,,,Online,1,4691.94,476.37,2463.14,1752.43,12.65,4215.57,COD,0
46302,ORD-2023-029562,2,2023-04-14,2023,Q2,4,April,North,India,Delhi,New Delhi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Stephanie Cole,Consumer,3.3,3028,Alison Miller,19.0,Retail Store,1,4843.36,335.63,2463.14,2044.59,10.54,4507.73,Net Banking,0
46382,ORD-2023-029622,1,2023-09-05,2023,Q3,9,September,Central,India,Uttar Pradesh,Kanpur,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Morgan Bernard,Corporate,4.0,2032,Joseph Blevins,113.0,Retail Store,2,9618.71,670.01,4926.28,4022.42,30.63,8948.699999999999,UPI,0
46627,ORD-2025-029781,2,2025-08-22,2025,Q3,8,August,East,India,Assam,Guwahati,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Tyler Taylor,Consumer,4.5,3837,Tyler Green,62.0,Distributor,1,4811.79,315.71,2463.14,2032.94,32.85,4496.08,UPI,0
46719,ORD-2025-029845,1,2025-02-25,2025,Q1,2,February,Central,India,Madhya Pradesh,Bhopal,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Andrew Chavez,Corporate,5.0,5085,Eric Harris DVM,98.0,Retail Store,1,4735.25,310.25,2463.14,1961.86,35.54,4425.0,Credit Card,0
46739,ORD-2022-029860,1,2022-04-05,2022,Q2,4,April,West,India,Maharashtra,Mumbai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Ashley Brown,Consumer,3.5,1394,Stephen Leon,107.0,Retail Store,1,4812.57,352.85,2463.14,1996.58,11.79,4459.719999999999,UPI,0
46911,ORD-2025-029969,1,2025-07-17,2025,Q3,7,July,Central,India,Uttar Pradesh,Kanpur,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Kathleen Mooney,Consumer,3.0,2949,,,Online,9,43446.15,4210.15,22168.26,17067.74,25.37,39236.0,Net Banking,0
47298,ORD-2025-030220,1,2025-11-28,2025,Q4,11,November,South,India,Karnataka,Bengaluru,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Daniel Flynn,Consumer,3.3,1917,Billy Cross,71.0,Retail Store,1,4736.14,207.12,2463.14,2065.88,12.72,4529.02,Credit Card,0
47454,ORD-2023-030316,1,2023-11-18,2023,Q4,11,November,South,India,Telangana,Hyderabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Jessica Singh,Corporate,4.1,7081,Greg Williams,5.0,Retail Store,1,4791.53,259.2,2463.14,2069.19,11.13,4532.33,Credit Card,0
47577,ORD-2024-030383,1,2024-03-20,2024,Q1,3,March,North,India,Haryana,Gurugram,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Amy Martinez,Consumer,4.0,374,,,Online,1,4699.11,490.44,2463.14,1745.53,36.0,4208.67,UPI,0
47660,ORD-2025-030442,1,2025-10-06,2025,Q4,10,October,Central,India,Madhya Pradesh,Bhopal,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Jonathon Kim,Consumer,3.4,5142,Alexis Watson,77.0,Retail Store,1,4666.32,173.18,2463.14,2030.0,33.79,4493.139999999999,Net Banking,1
47882,ORD-2022-030596,1,2022-09-06,2022,Q3,9,September,North,India,Haryana,Gurugram,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Anthony King,Corporate,3.4,5526,,,Online,1,4772.49,328.79,2463.14,1980.56,32.32,4443.7,Credit Card,0
48139,ORD-2025-030761,2,2025-10-18,2025,Q4,10,October,West,India,Maharashtra,Mumbai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Cynthia Le,SMB,4.0,7376,,,Online,6,29072.82,1855.48,14778.84,12438.5,10.42,27217.34,Credit Card,0
48242,ORD-2023-030825,2,2023-11-25,2023,Q4,11,November,West,India,Maharashtra,Pune,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Jacqueline Davis,Consumer,3.4,1314,,,Marketplace,1,4819.22,1579.25,2463.14,776.83,12.03,3239.9700000000003,UPI,0
48669,ORD-2022-031100,1,2022-11-23,2022,Q4,11,November,North,India,Delhi,New Delhi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Alicia Grant DVM,Corporate,4.0,2766,,,Online,1,4771.41,401.51,2463.14,1906.76,8.48,4369.9,Credit Card,0
48958,ORD-2025-031286,1,2025-12-27,2025,Q4,12,December,South,India,Karnataka,Bengaluru,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Mary Copeland,Corporate,3.5,3783,Ryan Barrera,33.0,Retail Store,2,9458.69,18.43,4926.28,4513.98,11.2,9440.26,Net Banking,0
49016,ORD-2023-031320,2,2023-05-26,2023,Q2,5,May,West,India,Maharashtra,Pune,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Edwin Nunez,SMB,3.0,498,Robin Baker,40.0,Distributor,1,4789.33,478.96,2463.14,1847.23,12.73,4310.37,Net Banking,0
49411,ORD-2024-031571,2,2024-05-03,2024,Q2,5,May,East,India,Jharkhand,Ranchi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,David Walker,Consumer,5.0,1115,,,Online,2,9595.05,2772.31,4926.28,1896.46,36.93,6822.74,COD,0
49907,ORD-2023-031879,2,2023-09-15,2023,Q3,9,September,North,India,Delhi,New Delhi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Curtis Wilkerson,Consumer,3.3,793,,,Online,1,4749.31,474.83,2463.14,1811.34,10.07,4274.4800000000005,Credit Card,0
50432,ORD-2023-032203,1,2023-10-14,2023,Q4,10,October,Central,India,Chhattisgarh,Raipur,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,David Rodriguez,Corporate,3.7,833,,,Online,1,4844.21,729.54,2463.14,1651.53,33.96,4114.67,UPI,0
51070,ORD-2025-032608,1,2025-10-06,2025,Q4,10,October,East,India,Bihar,Patna,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Richard Beasley,Consumer,3.1,6449,Jill Stevens,44.0,Distributor,1,4828.84,340.47,2463.14,2025.23,27.71,4488.37,Credit Card,0
51164,ORD-2025-032669,1,2025-07-02,2025,Q3,7,July,East,India,Jharkhand,Ranchi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,John Duncan,Consumer,4.7,1039,Nathan Miles,80.0,Distributor,2,9330.22,445.35,4926.28,3958.59,24.84,8884.869999999999,Net Banking,0
51274,ORD-2022-032738,2,2022-07-17,2022,Q3,7,July,South,India,Karnataka,Bengaluru,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Sarah Booth,Consumer,3.8,1001,Ryan Barrera,33.0,Distributor,2,9609.0,1038.65,4926.28,3644.07,10.97,8570.35,UPI,0
51613,ORD-2024-032939,1,2024-05-05,2024,Q2,5,May,West,India,Goa,Panaji,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Louis Martin,Consumer,3.7,413,Cindy Garza,88.0,Retail Store,4,19183.85,1290.83,9852.56,8040.46,24.38,17893.019999999997,UPI,0
51756,ORD-2022-033023,1,2022-05-30,2022,Q2,5,May,North,India,Delhi,New Delhi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,William Wolfe,Consumer,3.0,1232,Alison Miller,19.0,Online,1,4683.61,300.94,2463.14,1919.53,10.98,4382.67,COD,0
52380,ORD-2024-033438,4,2024-07-03,2024,Q3,7,July,West,India,Gujarat,Ahmedabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Stephanie Fields,Consumer,3.0,1568,Stephen Shaw,69.0,Online,1,4733.6,502.07,2463.14,1768.39,28.55,4231.530000000001,UPI,0
53295,ORD-2025-034031,2,2025-06-07,2025,Q2,6,June,South,India,Kerala,Kochi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Alicia James,Corporate,3.7,4010,Jose Smith,1.0,Retail Store,1,4838.03,316.7,2463.14,2058.19,32.41,4521.33,UPI,0
53355,ORD-2025-034072,1,2025-10-01,2025,Q4,10,October,Central,India,Himachal Pradesh,Shimla,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Barbara Glover,Consumer,3.8,5536,,,Online,3,14002.89,1556.31,7389.42,5057.16,31.65,12446.58,COD,0
53598,ORD-2023-034222,3,2023-07-30,2023,Q3,7,July,West,India,Gujarat,Ahmedabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Joanne Baker,Corporate,4.9,7541,Michelle Stevens,24.0,Retail Store,1,4692.45,351.55,2463.14,1877.76,29.32,4340.9,Credit Card,0
53904,ORD-2022-034426,1,2022-03-17,2022,Q1,3,March,West,India,Maharashtra,Pune,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Ariel Sandoval,Consumer,4.3,801,Michael Gibbs,4.0,Retail Store,1,4770.58,254.09,2463.14,2053.35,10.44,4516.49,UPI,0
54026,ORD-2025-034510,1,2025-03-08,2025,Q1,3,March,Central,India,Madhya Pradesh,Bhopal,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Jonathon Kim,Consumer,3.4,5142,,,Online,2,9628.48,846.46,4926.28,3855.74,25.25,8782.02,Wire Transfer,0
54077,ORD-2022-034542,1,2022-03-25,2022,Q1,3,March,South,India,Telangana,Hyderabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Joshua Herrera,Consumer,4.1,5806,Jo Hickman,70.0,Marketplace,1,4745.86,953.41,2463.14,1329.31,9.82,3792.45,Credit Card,0
54699,ORD-2023-034934,2,2023-05-03,2023,Q2,5,May,West,India,Gujarat,Ahmedabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Miguel Williams,Consumer,3.4,7077,Henry Brooks,100.0,Retail Store,1,4736.86,259.41,2463.14,2014.31,31.37,4477.45,Credit Card,0
54822,ORD-2025-035011,1,2025-02-12,2025,Q1,2,February,West,India,Maharashtra,Mumbai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Mercedes Richardson,Consumer,3.5,5048,,,Online,2,9639.08,1462.16,4926.28,3250.64,10.11,8176.92,UPI,0
55085,ORD-2025-035178,1,2025-09-30,2025,Q3,9,September,South,India,Karnataka,Bengaluru,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Traci Martinez,SMB,2.6,3744,,,Online,2,9575.66,824.35,4926.28,3825.03,8.93,8751.31,UPI,0
55360,ORD-2025-035353,1,2025-05-21,2025,Q2,5,May,South,India,Karnataka,Bengaluru,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Mr. Thomas Garcia,Corporate,3.5,7091,,,Marketplace,4,19379.65,3089.61,9852.56,6437.48,11.71,16290.04,Credit Card,1
55517,ORD-2022-035449,1,2022-05-06,2022,Q2,5,May,North,India,Punjab,Chandigarh,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Brittany Heath,Consumer,5.0,3752,Alice May,79.0,Retail Store,1,4741.85,306.81,2463.14,1971.9,38.19,4435.04,Wire Transfer,0
55633,ORD-2025-035513,3,2025-10-10,2025,Q4,10,October,North,India,Rajasthan,Jaipur,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Sarah Frederick,Corporate,3.5,3128,,,Online,1,4707.4,334.56,2463.14,1909.7,27.96,4372.839999999999,Credit Card,0
56028,ORD-2025-035785,1,2025-11-02,2025,Q4,11,November,North,India,Uttar Pradesh,Lucknow,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Alex Johnson,Consumer,2.5,7458,Maria Williams,53.0,Retail Store,1,4764.77,320.85,2463.14,1980.78,38.08,4443.92,Net Banking,0
56115,ORD-2022-035843,1,2022-07-27,2022,Q3,7,July,Central,India,Chhattisgarh,Raipur,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Caitlin Curry,Consumer,3.5,5535,Carl Lopez,91.0,Retail Store,1,4842.83,137.68,2463.14,2242.01,24.97,4705.15,COD,0
56531,ORD-2023-036104,1,2023-09-23,2023,Q3,9,September,North,India,Uttar Pradesh,Lucknow,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Thomas Macdonald,Consumer,4.7,7520,,,Online,1,4672.97,374.55,2463.14,1835.28,28.3,4298.42,COD,0
56798,ORD-2025-036279,1,2025-12-31,2025,Q4,12,December,South,India,Telangana,Hyderabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Natalie Malone,Consumer,3.6,889,,,Online,2,9362.49,1120.67,4926.28,3315.54,11.18,8241.82,UPI,0
56996,ORD-2023-036405,1,2023-03-12,2023,Q1,3,March,South,India,Telangana,Hyderabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Anna Ross,Consumer,3.6,1366,,,Online,4,19396.17,2423.39,9852.56,7120.22,10.93,16972.78,Credit Card,0
57192,ORD-2022-036533,2,2022-12-04,2022,Q4,12,December,South,India,Tamil Nadu,Chennai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Anthony Randolph,SMB,4.3,1063,Olivia Russell,16.0,Distributor,1,4787.1,303.03,2463.14,2020.93,11.9,4484.070000000001,Credit Card,0
57519,ORD-2022-036753,1,2022-12-31,2022,Q4,12,December,North,India,Haryana,Gurugram,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Veronica Diaz,Consumer,4.5,4327,Michael Hendrix,117.0,Distributor,1,4674.94,269.93,2463.14,1941.87,31.87,4405.009999999999,UPI,0
57614,ORD-2024-036818,3,2024-12-02,2024,Q4,12,December,West,India,Maharashtra,Pune,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Raymond Chapman,Consumer,4.9,620,,,Online,3,14137.48,2416.08,7389.42,4331.98,10.43,11721.4,Net Banking,1
58094,ORD-2023-037137,1,2023-04-19,2023,Q2,4,April,South,India,Telangana,Hyderabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Danny Butler,Consumer,4.5,5550,Taylor Parsons,103.0,Distributor,1,4831.66,376.83,2463.14,1991.69,8.95,4454.83,Net Banking,0
58405,ORD-2025-037337,3,2025-01-24,2025,Q1,1,January,South,India,Telangana,Hyderabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,John Cole,SMB,3.3,7043,,,Marketplace,2,9534.19,1246.54,4926.28,3361.37,11.34,8287.650000000001,UPI,0
58629,ORD-2024-037490,1,2024-03-29,2024,Q1,3,March,South,India,Tamil Nadu,Chennai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Patricia Cannon,Corporate,3.9,6129,Olivia Russell,16.0,Retail Store,1,4704.51,279.02,2463.14,1962.35,12.75,4425.49,Credit Card,0
60011,ORD-2024-038355,1,2024-11-30,2024,Q4,11,November,North,India,Delhi,New Delhi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Jean Lane,Consumer,3.6,1570,,,Marketplace,1,4835.11,609.37,2463.14,1762.6,9.66,4225.74,UPI,0
60169,ORD-2025-038459,2,2025-06-05,2025,Q2,6,June,Central,India,Himachal Pradesh,Shimla,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Christopher Taylor,Consumer,3.0,1935,Amber Cruz,17.0,Retail Store,2,9604.08,609.44,4926.28,4068.36,25.36,8994.64,Net Banking,0
60200,ORD-2022-038479,2,2022-12-24,2022,Q4,12,December,East,India,West Bengal,Kolkata,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Carol Taylor DDS,Consumer,4.8,7857,Eric Parker,87.0,Online,1,4830.61,207.7,2463.14,2159.77,12.03,4622.91,UPI,0
60247,ORD-2024-038504,2,2024-07-27,2024,Q3,7,July,East,India,West Bengal,Kolkata,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Adam Burgess,Consumer,2.7,240,,,Marketplace,2,9540.29,1501.85,4926.28,3112.16,10.02,8038.4400000000005,COD,1
60328,ORD-2025-038561,2,2025-06-16,2025,Q2,6,June,West,India,Maharashtra,Mumbai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Chris Velazquez,Consumer,3.6,742,Tammy Nguyen,2.0,Retail Store,3,14097.21,880.23,7389.42,5827.56,9.54,13216.98,Credit Card,0
60353,ORD-2023-038577,1,2023-09-10,2023,Q3,9,September,Central,India,Himachal Pradesh,Shimla,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Nancy Stewart,Consumer,4.3,2857,,,Online,1,4714.56,498.55,2463.14,1752.87,26.64,4216.01,COD,0
60994,ORD-2025-038982,3,2025-07-01,2025,Q3,7,July,West,India,Maharashtra,Pune,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Ashley Sanders,SMB,3.8,3314,Maria Dixon,73.0,Marketplace,3,14287.28,2248.16,7389.42,4649.7,11.76,12039.12,COD,0
61203,ORD-2023-039115,1,2023-06-08,2023,Q2,6,June,South,India,Karnataka,Bengaluru,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Nicole Price,Consumer,4.3,4892,,,Online,1,4725.42,462.15,2463.14,1800.13,11.79,4263.27,Credit Card,0
61258,ORD-2022-039154,1,2022-04-17,2022,Q2,4,April,East,India,Jharkhand,Ranchi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Kevin Barber,Corporate,4.3,4834,Nathan Miles,80.0,Retail Store,1,4738.8,213.41,2463.14,2062.25,31.66,4525.39,Credit Card,0
61931,ORD-2022-039588,2,2022-11-04,2022,Q4,11,November,West,India,Maharashtra,Mumbai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Christina Johnson,Consumer,4.0,851,,,Online,2,9409.84,1139.53,4926.28,3344.03,9.38,8270.31,UPI,0
62019,ORD-2023-039639,1,2023-11-07,2023,Q4,11,November,West,India,Maharashtra,Pune,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Emily Fleming,Corporate,3.8,2215,Lisa Henderson,84.0,Distributor,1,4763.52,416.67,2463.14,1883.71,10.51,4346.85,Credit Card,0
62065,ORD-2023-039666,1,2023-05-09,2023,Q2,5,May,West,India,Goa,Panaji,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Sean Clay,SMB,3.2,563,,,Online,1,4772.6,750.87,2463.14,1558.59,25.96,4021.7300000000005,Net Banking,0
62214,ORD-2024-039760,1,2024-01-29,2024,Q1,1,January,North,India,Delhi,New Delhi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Crystal Beltran,Corporate,4.4,7098,,,Online,2,9447.66,746.05,4926.28,3775.33,11.02,8701.61,Credit Card,0
63053,ORD-2025-040298,1,2025-11-10,2025,Q4,11,November,South,India,Telangana,Hyderabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Kathryn Smith,Corporate,4.7,6352,Michelle Hall,30.0,Retail Store,1,4674.96,272.08,2463.14,1939.74,8.57,4402.88,COD,0
63238,ORD-2023-040407,1,2023-10-14,2023,Q4,10,October,Central,India,Uttarakhand,Dehradun,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Susan Torres,Corporate,3.8,1572,,,Online,3,14065.47,1459.7,7389.42,5216.35,34.22,12605.769999999999,Credit Card,0
63303,ORD-2025-040451,1,2025-07-03,2025,Q3,7,July,East,India,Jharkhand,Ranchi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,John Clark,Consumer,3.8,6774,,,Online,5,23707.07,2100.23,12315.7,9291.14,24.47,21606.84,UPI,0
63641,ORD-2025-040678,4,2025-04-20,2025,Q2,4,April,South,India,Tamil Nadu,Chennai,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Matthew Evans,SMB,3.8,3774,Garrett Thomas,26.0,Marketplace,1,4688.71,661.6,2463.14,1563.97,12.39,4027.11,Credit Card,0
63665,ORD-2024-040694,2,2024-10-06,2024,Q4,10,October,South,India,Andhra Pradesh,Visakhapatnam,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Steven Hall,SMB,3.2,4592,Valerie Rodriguez,110.0,Online,2,9594.61,1310.32,4926.28,3358.01,35.23,8284.29,Net Banking,0
63839,ORD-2023-040811,2,2023-07-31,2023,Q3,7,July,East,India,Bihar,Patna,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Teresa Smith,Corporate,3.7,5916,,,Online,1,4665.29,1178.39,2463.14,1023.76,27.72,3486.8999999999996,COD,0
64555,ORD-2024-041269,1,2024-12-02,2024,Q4,12,December,North,India,Delhi,New Delhi,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Charles Gonzales,Corporate,4.4,6011,,,Online,5,23892.73,5808.56,12315.7,5768.47,10.04,18084.17,UPI,1
64780,ORD-2025-041412,1,2025-01-26,2025,Q1,1,January,North,India,Haryana,Gurugram,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Meagan Charles,Corporate,4.1,5152,Michael Hendrix,117.0,Retail Store,1,4839.49,224.62,2463.14,2151.73,33.71,4614.87,UPI,0
65028,ORD-2025-041569,1,2025-02-02,2025,Q1,2,February,West,India,Gujarat,Ahmedabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Kathryn Thomas,Consumer,3.3,5275,Michelle Stevens,24.0,Retail Store,2,9582.59,259.28,4926.28,4397.03,38.11,9323.31,COD,0
65999,ORD-2022-042198,2,2022-05-23,2022,Q2,5,May,Central,India,Uttar Pradesh,Kanpur,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Noah Morgan,Corporate,4.6,2733,Joseph Blevins,113.0,Retail Store,2,9369.28,307.82,4926.28,4135.18,31.21,9061.460000000001,Net Banking,0
66634,ORD-2024-042583,1,2024-03-26,2024,Q1,3,March,South,India,Telangana,Hyderabad,Stationery Report 4,Office Supplies,Stationery,2463.14,4755.63,Debra Smith,Consumer,3.9,5108,Eric Camacho,97.0,Online,6,28323.95,2480.72,14778.84,11064.39,12.33,25843.23,Net Banking,0
